Notes,Cancer Sites,Cancer Sites Code,Sex,Sex Code,Year,Year Code,Region,Region Code,State,State Code,Count
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,Vermont,50,105
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,New Jersey,34,1206
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,New York,36,2033
,Melanoma of the Skin,25010,Male,M,2008,2008,Northeast,CENS-R1,Pennsylvania,42,1524
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Illinois,17,1324
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Indiana,18,698
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Michigan,26,1252
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Ohio,39,1424
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Wisconsin,55,653
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Iowa,19,414
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Kansas,20,410
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Minnesota,27,725
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Missouri,29,690
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,Nebraska,31,202
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,North Dakota,38,66
,Melanoma of the Skin,25010,Male,M,2008,2008,Midwest,CENS-R2,South Dakota,46,73
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Delaware,10,154
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,District of Columbia,11,34
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Florida,12,3024
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Georgia,13,1181
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Maryland,24,733
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,North Carolina,37,1306
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,South Carolina,45,618
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Virginia,51,977
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,West Virginia,54,258
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Alabama,1,637
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Kentucky,21,636
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Mississippi,28,292
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Tennessee,47,737
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Arkansas,5,263
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Louisiana,22,362
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Oklahoma,40,392
,Melanoma of the Skin,25010,Male,M,2008,2008,South,CENS-R3,Texas,48,1873
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Arizona,4,612
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Colorado,8,563
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Idaho,16,212
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Montana,30,125
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Nevada,32,223
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,New Mexico,35,279
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Utah,49,419
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Wyoming,56,68
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Alaska,2,50
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,California,6,4542
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Hawaii,15,195
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Oregon,41,649
,Melanoma of the Skin,25010,Male,M,2008,2008,West,CENS-R4,Washington,53,965
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,Connecticut,9,543
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,Maine,23,221
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,Massachusetts,25,863
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,New Hampshire,33,212
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,Rhode Island,44,131
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,Vermont,50,139
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,New Jersey,34,1168
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,New York,36,2188
,Melanoma of the Skin,25010,Male,M,2009,2009,Northeast,CENS-R1,Pennsylvania,42,1707
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Illinois,17,1320
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Indiana,18,750
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Michigan,26,1163
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Ohio,39,1401
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Wisconsin,55,686
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Iowa,19,427
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Kansas,20,421
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Minnesota,27,782
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Missouri,29,710
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,Nebraska,31,204
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,North Dakota,38,86
,Melanoma of the Skin,25010,Male,M,2009,2009,Midwest,CENS-R2,South Dakota,46,83
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Delaware,10,175
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,District of Columbia,11,22
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Florida,12,3005
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Georgia,13,1196
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Maryland,24,713
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,North Carolina,37,1418
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,South Carolina,45,713
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Virginia,51,885
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,West Virginia,54,276
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Alabama,1,688
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Kentucky,21,657
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Mississippi,28,315
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Tennessee,47,923
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Arkansas,5,273
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Louisiana,22,439
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Oklahoma,40,388
,Melanoma of the Skin,25010,Male,M,2009,2009,South,CENS-R3,Texas,48,1883
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Arizona,4,714
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Colorado,8,664
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Idaho,16,229
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Montana,30,133
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Nevada,32,248
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,New Mexico,35,256
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Utah,49,394
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Wyoming,56,78
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Alaska,2,47
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,California,6,4492
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Hawaii,15,205
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Oregon,41,565
,Melanoma of the Skin,25010,Male,M,2009,2009,West,CENS-R4,Washington,53,999
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,Connecticut,9,555
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,Maine,23,211
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,Massachusetts,25,820
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,New Hampshire,33,234
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,Rhode Island,44,149
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,Vermont,50,106
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,New Jersey,34,1217
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,New York,36,2011
,Melanoma of the Skin,25010,Male,M,2010,2010,Northeast,CENS-R1,Pennsylvania,42,1777
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Illinois,17,1347
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Indiana,18,750
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Michigan,26,1136
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Ohio,39,1362
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Wisconsin,55,776
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Iowa,19,467
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Kansas,20,439
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Minnesota,27,871
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Missouri,29,674
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,Nebraska,31,189
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,North Dakota,38,83
,Melanoma of the Skin,25010,Male,M,2010,2010,Midwest,CENS-R2,South Dakota,46,96
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Delaware,10,176
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,District of Columbia,11,28
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Florida,12,2956
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Georgia,13,1218
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Maryland,24,727
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,North Carolina,37,1354
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,South Carolina,45,678
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Virginia,51,945
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,West Virginia,54,282
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Alabama,1,677
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Kentucky,21,636
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Mississippi,28,306
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Tennessee,47,878
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Arkansas,5,313
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Louisiana,22,450
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Oklahoma,40,366
,Melanoma of the Skin,25010,Male,M,2010,2010,South,CENS-R3,Texas,48,1815
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Arizona,4,699
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Colorado,8,660
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Idaho,16,242
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Montana,30,172
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Nevada,32,255
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,New Mexico,35,258
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Utah,49,468
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Wyoming,56,100
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Alaska,2,53
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,California,6,4659
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Hawaii,15,234
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Oregon,41,636
,Melanoma of the Skin,25010,Male,M,2010,2010,West,CENS-R4,Washington,53,994
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,Connecticut,9,508
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,Maine,23,207
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,Massachusetts,25,974
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,New Hampshire,33,216
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,Rhode Island,44,149
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,Vermont,50,144
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,New Jersey,34,1301
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,New York,36,2317
,Melanoma of the Skin,25010,Male,M,2011,2011,Northeast,CENS-R1,Pennsylvania,42,1894
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Illinois,17,1410
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Indiana,18,693
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Michigan,26,1189
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Ohio,39,1463
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Wisconsin,55,780
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Iowa,19,450
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Kansas,20,438
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Minnesota,27,873
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Missouri,29,770
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,Nebraska,31,211
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,North Dakota,38,108
,Melanoma of the Skin,25010,Male,M,2011,2011,Midwest,CENS-R2,South Dakota,46,103
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Delaware,10,191
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,District of Columbia,11,34
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Florida,12,3549
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Georgia,13,1332
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Maryland,24,770
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,North Carolina,37,1380
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,South Carolina,45,657
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Virginia,51,884
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,West Virginia,54,289
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Alabama,1,683
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Kentucky,21,621
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Mississippi,28,357
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Tennessee,47,854
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Arkansas,5,370
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Louisiana,22,446
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Oklahoma,40,376
,Melanoma of the Skin,25010,Male,M,2011,2011,South,CENS-R3,Texas,48,2237
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Arizona,4,877
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Colorado,8,678
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Idaho,16,268
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Montana,30,178
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Nevada,32,223
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,New Mexico,35,214
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Utah,49,476
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Wyoming,56,78
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Alaska,2,40
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,California,6,4787
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Hawaii,15,201
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Oregon,41,633
,Melanoma of the Skin,25010,Male,M,2011,2011,West,CENS-R4,Washington,53,1043
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,Connecticut,9,499
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,Maine,23,230
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,Massachusetts,25,872
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,New Hampshire,33,238
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,Rhode Island,44,140
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,Vermont,50,130
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,New Jersey,34,1260
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,New York,36,2159
,Melanoma of the Skin,25010,Male,M,2012,2012,Northeast,CENS-R1,Pennsylvania,42,1972
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Illinois,17,1462
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Indiana,18,723
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Michigan,26,1183
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Ohio,39,1447
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Wisconsin,55,852
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Iowa,19,465
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Kansas,20,432
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Minnesota,27,950
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Missouri,29,793
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,Nebraska,31,212
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,North Dakota,38,91
,Melanoma of the Skin,25010,Male,M,2012,2012,Midwest,CENS-R2,South Dakota,46,124
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Delaware,10,200
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,District of Columbia,11,27
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Florida,12,3655
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Georgia,13,1587
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Maryland,24,811
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,North Carolina,37,1487
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,South Carolina,45,708
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Virginia,51,897
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,West Virginia,54,274
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Alabama,1,704
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Kentucky,21,733
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Mississippi,28,351
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Tennessee,47,849
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Arkansas,5,417
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Louisiana,22,522
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Oklahoma,40,441
,Melanoma of the Skin,25010,Male,M,2012,2012,South,CENS-R3,Texas,48,1820
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Arizona,4,892
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Colorado,8,702
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Idaho,16,279
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Montana,30,183
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Nevada,32,249
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,New Mexico,35,228
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Utah,49,515
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Wyoming,56,64
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Alaska,2,53
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,California,6,5017
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Hawaii,15,186
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Oregon,41,659
,Melanoma of the Skin,25010,Male,M,2012,2012,West,CENS-R4,Washington,53,1092
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,Connecticut,9,492
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,Maine,23,235
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,Massachusetts,25,881
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,New Hampshire,33,268
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,Rhode Island,44,170
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,Vermont,50,154
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,New Jersey,34,1331
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,New York,36,2440
,Melanoma of the Skin,25010,Male,M,2013,2013,Northeast,CENS-R1,Pennsylvania,42,2198
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Illinois,17,1429
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Indiana,18,726
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Michigan,26,1173
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Ohio,39,1523
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Wisconsin,55,838
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Iowa,19,507
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Kansas,20,437
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Minnesota,27,1023
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Missouri,29,808
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,Nebraska,31,253
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,North Dakota,38,91
,Melanoma of the Skin,25010,Male,M,2013,2013,Midwest,CENS-R2,South Dakota,46,115
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Delaware,10,193
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,District of Columbia,11,37
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Florida,12,4016
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Georgia,13,1528
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Maryland,24,858
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,North Carolina,37,1652
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,South Carolina,45,781
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Virginia,51,1113
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,West Virginia,54,267
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Alabama,1,623
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Kentucky,21,700
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Mississippi,28,329
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Tennessee,47,879
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Arkansas,5,416
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Louisiana,22,514
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Oklahoma,40,521
,Melanoma of the Skin,25010,Male,M,2013,2013,South,CENS-R3,Texas,48,1952
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Arizona,4,967
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Colorado,8,698
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Idaho,16,256
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Montana,30,193
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Nevada,32,287
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,New Mexico,35,197
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Utah,49,558
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Wyoming,56,76
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Alaska,2,57
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,California,6,5430
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Hawaii,15,196
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Oregon,41,768
,Melanoma of the Skin,25010,Male,M,2013,2013,West,CENS-R4,Washington,53,1118
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,Connecticut,9,538
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,Maine,23,259
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,Massachusetts,25,824
